id,price_doc
30474,6135583.0
30475,8384172.5
30476,5069525.0
30477,6421033.5
30478,5465292.5
30479,9559697.0
30480,4540493.5
30481,4446545.0
30482,5018444.5
30483,4667380.0
30484,6271573.0
30485,5383333.0
30486,4209181.5
30487,3988035.75
30488,6098283.0
30489,6405376.5
30490,20661968.0
30491,20641880.0
30492,5736499.0
30493,14316358.0
30494,7206396.0
30495,8854353.0
30496,8955770.0
30497,8452832.0
30498,4591637.0
30499,8713231.0
30500,12523108.0
30501,6764522.5
30502,3446535.25
30503,6586959.0
30504,5919746.5
30505,12362982.0
30506,3257386.75
30507,5195534.5
30508,5728315.0
30509,7516477.0
30510,9427622.0
30511,6117429.5
30512,6946667.5
30513,4504648.0
30514,3317321.25
30515,10267175.0
30516,6350864.0
30517,11336453.0
30518,8111097.5
30519,4554197.5
30520,6437625.5
30521,3086415.0
30522,7394583.0
30523,5968304.0
30524,10457982.0
30525,10611027.0
30526,5341032.0
30527,4809407.0
30528,6866830.0
30529,6829369.0
30530,6189658.0
30531,13625738.0
30532,4948030.0
30533,10922724.0
30534,7559977.5
30535,9797082.0
30536,6010951.0
30537,12131540.0
30538,5319534.5
30539,9867708.0
30540,9998375.0
30541,5486379.5
30542,2300606.0
30543,6179654.5
30544,6024994.5
30545,9240480.0
30546,4436413.0
30547,9526769.0
30548,4705023.0
30549,5429292.0
30550,12480616.0
30551,5429157.0
30552,2036220.75
30553,7540457.0
30554,10747273.0
30555,6761014.0
30556,8630143.0
30557,7822969.0
30558,9905460.0
30559,6100482.0
30560,6090512.5
30561,7005592.5
30562,14359567.0
30563,5035636.5
30564,6798865.0
30565,6263617.0
30566,7494345.5
30567,2259760.25
30568,10208146.0
30569,9112780.0
30570,6437220.5
30571,7111437.0
30572,5304023.0
30573,6608768.0
30574,5974084.0
30575,7659472.5
30576,4713484.5
30577,4343545.0
30578,3291788.25
30579,7368045.0
30580,3702801.0
30581,5387251.5
30582,13703903.0
30583,7675135.0
30584,4467479.0
30585,2445675.25
30586,9115318.0
30587,6370882.5
30588,6961091.5
30589,6697168.5
30590,13061648.0
30591,5286953.5
30592,6778639.5
30593,8464053.0
30594,7623341.5
30595,4818681.0
30596,6904292.0
30597,6642636.5
30598,9741331.0
30599,11634367.0
30600,5636844.0
30601,6285590.0
30602,2068298.375
30603,13187740.0
30604,4389555.5
30605,6627121.5
30606,15067625.0
30607,6723797.0
30608,9215838.0
30609,6483094.0
30610,3440151.5
30611,5757188.0
30612,7108345.0
30613,7827707.5
30614,17311332.0
30615,7052146.0
30616,5924259.0
30617,10483785.0
30618,4554871.0
30619,4197640.5
30620,2907784.0
30621,7914979.5
30622,7290598.5
30623,6418676.5
30624,7421061.5
30625,8353071.0
30626,6718547.5
30627,5460307.0
30628,6489385.0
30629,5291301.5
30630,4749198.0
30631,6662240.5
30632,4215729.5
30633,5748339.0
30634,11005537.0
30635,9968404.0
30636,5831494.0
30637,9780390.0
30638,5646071.0
30639,8471708.0
30640,4690105.0
30641,7723154.5
30642,6497218.5
30643,7721563.5
30644,9712130.0
30645,7877899.0
30646,4688191.0
30647,5241369.5
30648,27255544.0
30649,2846040.75
30650,4552517.0
30651,3314105.5
30652,4656985.0
30653,7112881.5
30654,5006728.0
30655,12015226.0
30656,4219559.0
30657,6349525.5
30658,10289917.0
30659,5095952.5
30660,9292407.0
30661,7197295.5
30662,8749511.0
30663,13810620.0
30664,12857258.0
30665,6557007.0
30666,2640282.75
30667,4487715.0
30668,8954882.0
30669,5288920.5
30670,2764455.25
30671,7676203.5
30672,14774838.0
30673,10989385.0
30674,12611005.0
30675,2253794.25
30676,6612588.5
30677,4179134.75
30678,17303840.0
30679,5907993.0
30680,5628389.0
30681,2520401.5
30682,8525923.0
30683,10140652.0
30684,4457146.5
30685,6629195.0
30686,10612080.0
30687,5311104.5
30688,4851428.5
30689,12337306.0
30690,27086544.0
30691,4714361.0
30692,5455112.5
30693,12313281.0
30694,5937641.5
30695,6494846.0
30696,7752118.0
30697,14767963.0
30698,8186072.5
30699,6187362.0
30700,5477163.0
30701,9651891.0
30702,6477451.5
30703,4074993.0
30704,12396725.0
30705,9001392.0
30706,26097860.0
30707,3689853.5
30708,13387091.0
30709,6004459.5
30710,5272508.0
30711,5025792.0
30712,4223863.0
30713,6491013.0
30714,7349693.0
30715,3956959.0
30716,10140652.0
30717,6745312.5
30718,9451622.0
30719,15888288.0
30720,6160143.0
30721,3653803.5
30722,7704829.0
30723,6721726.5
30724,14197093.0
30725,6996265.0
30726,11143680.0
30727,10378398.0
30728,11963864.0
30729,3554909.25
30730,6539851.5
30731,6718022.0
30732,4550433.5
30733,8735554.0
30734,7209640.5
30735,6003131.0
30736,6322274.5
30737,6804476.0
30738,5241734.5
30739,4084467.0
30740,7327220.5
30741,13020631.0
30742,4491808.5
30743,5380304.5
30744,9725773.0
30745,7509491.0
30746,6134588.0
30747,17897752.0
30748,18660696.0
30749,4864173.5
30750,6683138.0
30751,3809771.25
30752,6960228.5
30753,9647510.0
30754,5844790.0
30755,4221696.0
30756,7174489.0
30757,5271220.5
30758,10060201.0
30759,5411834.5
30760,4050235.5
30761,11222987.0
30762,7506663.0
30763,12723133.0
30764,6448550.5
30765,5969260.5
30766,3890228.75
30767,9765701.0
30768,4447079.5
30769,7571457.0
30770,6563194.0
30771,3243960.25
30772,8191625.0
30773,7597605.0
30774,5894542.5
30775,11771801.0
30776,6004041.5
30777,6401016.5
30778,10248588.0
30779,6478928.5
30780,7926280.0
30781,6604868.0
