id,price_doc
30474,6229061.0
30475,8413336.0
30476,5241939.5
30477,6342136.5
30478,5291670.0
30479,9045417.0
30480,4557656.0
30481,4397994.5
30482,4581782.0
30483,4714428.5
30484,6495515.0
30485,5189399.0
30486,4120138.75
30487,3570794.0
30488,6353063.0
30489,6330443.5
30490,22278872.0
30491,20309804.0
30492,6399710.0
30493,13815151.0
30494,6984638.5
30495,8025626.5
30496,8400700.0
30497,8450140.0
30498,4524366.5
30499,8123367.0
30500,12253958.0
30501,6743557.0
30502,3477776.25
30503,6335257.0
30504,5464912.0
30505,11398984.0
30506,3162058.0
30507,5000601.0
30508,5604046.0
30509,7381393.5
30510,9385835.0
30511,6281233.5
30512,6484077.0
30513,4490669.0
30514,3515340.0
30515,10635565.0
30516,6501725.0
30517,11316146.0
30518,7242125.5
30519,4712396.5
30520,7001504.5
30521,3349757.5
30522,7728452.0
30523,6620690.5
30524,10640800.0
30525,9061269.0
30526,5042013.5
30527,4747635.5
30528,6708131.0
30529,7085685.0
30530,6287838.5
30531,14853728.0
30532,4833067.5
30533,10184206.0
30534,7579845.0
30535,10088005.0
30536,5999193.5
30537,12283209.0
30538,5140879.5
30539,9339993.0
30540,10177895.0
30541,5490310.5
30542,2174106.5
30543,6034931.5
30544,6674552.0
30545,8306464.0
30546,4500860.5
30547,10071625.0
30548,4706580.5
30549,5682777.5
30550,12521007.0
30551,5290867.5
30552,2002892.125
30553,6506104.0
30554,11422228.0
30555,6954064.5
30556,8220055.5
30557,8079629.5
30558,10712338.0
30559,5443617.0
30560,5880185.5
30561,6976317.0
30562,14013370.0
30563,4900725.0
30564,7540126.5
30565,6603551.5
30566,7092553.5
30567,2077657.25
30568,9033313.0
30569,10058609.0
30570,6982454.0
30571,7008546.0
30572,5245305.0
30573,7016076.0
30574,6206581.0
30575,7088672.0
30576,4130875.75
30577,4520278.0
30578,3109032.5
30579,7749944.5
30580,4059872.75
30581,5342055.5
30582,10984105.0
30583,7604107.0
30584,4417284.5
30585,2317436.25
30586,9640410.0
30587,6399179.0
30588,6957235.5
30589,7212859.0
30590,13173235.0
30591,4935517.0
30592,6511659.5
30593,8189375.5
30594,7710099.5
30595,5223251.0
30596,6948589.0
30597,7052119.5
30598,10088005.0
30599,10743419.0
30600,4935941.0
30601,6462637.0
30602,1957432.0
30603,12887211.0
30604,4482056.5
30605,7065266.5
30606,15836702.0
30607,6464486.0
30608,8983057.0
30609,6369382.0
30610,3353743.5
30611,5687424.0
30612,6924582.0
30613,8406382.0
30614,19286348.0
30615,7071562.5
30616,5855596.5
30617,10169609.0
30618,5112956.5
30619,4191780.0
30620,2691174.25
30621,8256329.5
30622,7821394.5
30623,5984850.5
30624,7361141.0
30625,8762087.0
30626,6688213.5
30627,5958005.0
30628,6989836.0
30629,4962410.0
30630,4683592.5
30631,6598805.0
30632,4261243.5
30633,5241019.5
30634,11126392.0
30635,10177895.0
30636,5690055.0
30637,10116079.0
30638,5776233.0
30639,8278453.0
30640,4904367.0
30641,7863030.0
30642,6730392.0
30643,7655733.0
30644,10088005.0
30645,7779475.5
30646,5092940.0
30647,4905901.5
30648,30819496.0
30649,2597473.25
30650,4818336.0
30651,3193838.0
30652,4881888.5
30653,6817785.5
30654,4732772.0
30655,11639938.0
30656,4176210.25
30657,6440518.0
30658,10362910.0
30659,4948624.5
30660,9396905.0
30661,7121033.0
30662,8796246.0
30663,14625032.0
30664,14237362.0
30665,6457351.0
30666,2578916.5
30667,4592579.0
30668,9270066.0
30669,5166516.0
30670,2457060.25
30671,7095963.5
30672,14828535.0
30673,11395289.0
30674,12063794.0
30675,2118041.5
30676,7091167.0
30677,4270849.5
30678,17824132.0
30679,5666526.0
30680,5712385.5
30681,2535933.5
30682,8467855.0
30683,10778825.0
30684,4482505.5
30685,8002728.5
30686,10972148.0
30687,5266683.0
30688,4907637.5
30689,12635636.0
30690,30819496.0
30691,4598407.5
30692,5626870.5
30693,11949861.0
30694,5455102.0
30695,7016558.0
30696,7676335.5
30697,15674606.0
30698,7294744.0
30699,5860189.0
30700,5323706.0
30701,10088005.0
30702,6889296.0
30703,3979867.0
30704,11801566.0
30705,8548622.0
30706,28962124.0
30707,3598124.0
30708,12986999.0
30709,6023857.0
30710,6249726.5
30711,4849583.0
30712,4306066.5
30713,5585957.5
30714,7253136.0
30715,4014652.0
30716,10778825.0
30717,6268463.5
30718,8596194.0
30719,16255515.0
30720,6280395.0
30721,3333511.0
30722,7078296.0
30723,6688832.0
30724,14325536.0
30725,6769150.0
30726,11902592.0
30727,10778805.0
30728,12301168.0
30729,3575176.0
30730,6145245.0
30731,6982107.5
30732,4592955.5
30733,11174031.0
30734,7105986.0
30735,5953716.5
30736,5735591.0
30737,7337815.0
30738,5168048.5
30739,4113609.5
30740,7431543.5
30741,12405690.0
30742,4479475.5
30743,5302202.5
30744,10143902.0
30745,7302163.5
30746,6152546.0
30747,14494788.0
30748,17568156.0
30749,5159854.0
30750,6922357.0
30751,3889316.25
30752,6838780.0
30753,9406858.0
30754,5519368.5
30755,4575647.0
30756,7105918.5
30757,5037841.5
30758,9520375.0
30759,5950089.5
30760,4567346.0
30761,10189219.0
30762,7580401.5
30763,12003407.0
30764,6291389.5
30765,6225586.5
30766,3936299.75
30767,10284658.0
30768,4843509.5
30769,7517975.0
30770,6439431.0
30771,3309020.75
30772,8251378.0
30773,7650040.5
30774,5795197.5
30775,10780409.0
30776,5773380.5
30777,6427252.0
30778,10029795.0
30779,6441126.0
30780,7958001.0
30781,6794146.5
30782,5046448.5
30783,5776128.5
30784,3765465.25
30785,4727764.5
30786,4265496.5
30787,6847943.0
30788,5626688.0
30789,7952447.5
30790,6521702.5
30791,11501279.0
30792,7134329.0
30793,12689688.0
30794,13141288.0
30795,10293332.0
30796,9507183.0
30797,15335587.0
30798,2826797.25
30799,9700985.0
30800,9347371.0
30801,6838160.5
30802,18199724.0
30803,2532571.75
30804,3690455.25
30805,14027035.0
30806,7237126.5
30807,6140195.5
30808,10652944.0
30809,5443009.5
30810,11446742.0
30811,4494932.5
30812,4608435.0
30813,5318175.0
30814,2692755.75
30815,3267934.75
30816,7668213.5
30817,1975659.25
30818,7997044.5
30819,8990805.0
30820,4758287.5
30821,23842140.0
30822,11161272.0
30823,8101295.0
30824,3758376.0
30825,5474640.5
30826,8377331.0
30827,5880387.5
30828,5910005.0
30829,5656165.0
30830,9676351.0
30831,6099062.5
30832,6695380.5
30833,5123397.0
30834,4390874.5
30835,6897388.5
30836,7416526.5
30837,5480899.0
30838,4375412.5
30839,5781673.0
30840,12232638.0
30841,10619511.0
30842,7431097.0
30843,5181852.5
30844,7710099.5
30845,9004311.0
30846,4578244.0
30847,5214805.0
30848,8433274.0
30849,4613034.0
30850,4227703.5
30851,5387323.5
30852,7022830.5
30853,4210040.5
30854,5694979.0
30855,7811503.0
30856,7987982.0
30857,2592269.0
30858,4682896.0
30859,6132944.5
30860,5655243.0
30861,7925146.0
30862,6222268.5
30863,5360131.5
30864,6694371.5
30865,11226284.0
30866,6885558.5
30867,6429073.0
30868,8277182.0
30869,6356535.5
30870,3819287.75
30871,7854426.0
30872,5460135.0
30873,4183640.75
30874,4365992.0
30875,5382922.0
30876,5351698.5
30877,8350179.5
30878,6118054.0
30879,12458117.0
30880,6961968.0
30881,2013897.625
30882,10231947.0
30883,3618523.25
30884,6313634.5
30885,5429090.0
30886,7495474.5
30887,5183048.5
30888,4676888.5
30889,4921487.0
30890,7191285.5
30891,3926521.5
30892,4021990.75
30893,4699189.0
30894,5497210.5
30895,4674904.0
30896,6470031.0
30897,6258136.0
30898,6950763.0
30899,7491530.0
30900,3792610.25
30901,6357839.0
30902,2109029.5
30903,7324594.0
30904,8596719.0
30905,6305192.5
30906,6405517.0
30907,10863489.0
30908,4419559.5
30909,13969151.0
30910,7518685.0
30911,3458223.5
30912,6890774.5
30913,22603832.0
30914,5940150.5
30915,6478143.5
30916,6214754.5
30917,7769548.0
30918,6863615.0
30919,4558225.5
30920,5276310.5
30921,4501590.5
30922,6151138.0
30923,3499725.25
30924,5716783.5
30925,16482743.0
30926,6805949.5
30927,8150908.0
30928,4822818.5
30929,5628872.0
30930,10539281.0
30931,11800058.0
30932,5103968.0
30933,5537531.5
30934,14334939.0
30935,6889374.5
30936,7428794.0
30937,9008451.0
30938,4254028.5
30939,9840680.0
30940,6942680.5
30941,5966084.5
30942,4051835.0
30943,7258810.0
30944,5744585.0
30945,4016318.0
30946,10881552.0
30947,7153357.5
30948,8829790.0
30949,6876397.5
30950,6818728.5
30951,20142108.0
30952,7837672.5
30953,10307065.0
30954,5109057.0
30955,6738806.0
30956,6668565.0
30957,5813093.0
30958,25554012.0
30959,8609452.0
30960,7475301.0
30961,6322142.0
30962,11111335.0
30963,4223065.5
30964,4175194.75
30965,7539450.5
30966,12221700.0
30967,10409622.0
30968,3301468.25
